"",BBK01.QUY044,BBK01.QUY044_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Remaining countries in America / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:26,
2002-03,2.851,
2002-04,2.812,
2002-05,2.733,
2002-06,2.620,
2002-07,2.643,
2002-08,2.576,
2002-09,2.634,
2002-10,2.578,
2002-11,2.523,
2002-12,2.430,
2003-01,2.385,
2003-02,2.362,
2003-03,2.360,
2003-04,2.245,
2003-05,2.043,
2003-06,2.063,
2003-07,2.065,
2003-08,2.140,
2003-09,2.100,
2003-10,2.106,
2003-11,2.110,
2003-12,2.026,
2004-01,2.061,
2004-02,2.068,
2004-03,2.073,
2004-04,2.077,
2004-05,2.050,
2004-06,1.982,
2004-07,1.993,
2004-08,1.971,
2004-09,2.022,
2004-10,1.979,
2004-11,1.935,
2004-12,1.921,
2005-01,1.919,
2005-02,1.841,
2005-03,1.901,
2005-04,1.924,
2005-05,1.963,
2005-06,1.933,
2005-07,1.909,
2005-08,1.906,
2005-09,1.954,
2005-10,2.014,
2005-11,2.056,
2005-12,2.140,
2006-01,2.221,
2006-02,2.242,
2006-03,2.128,
2006-04,2.075,
2006-05,2.224,
2006-06,2.146,
2006-07,2.186,
2006-08,2.134,
2006-09,2.234,
2006-10,2.224,
2006-11,2.129,
2006-12,1.866,
2007-01,1.920,
2007-02,1.895,
2007-03,1.973,
2007-04,1.940,
2007-05,2.101,
2007-06,2.302,
2007-07,2.253,
2007-08,2.366,
2007-09,2.148,
2007-10,2.200,
2007-11,2.201,
2007-12,2.346,
2008-01,2.212,
2008-02,2.166,
2008-03,2.179,
2008-04,2.233,
2008-05,2.369,
2008-06,2.522,
2008-07,2.533,
2008-08,2.791,
2008-09,2.973,
2008-10,3.096,
2008-11,2.921,
2008-12,2.803,
2009-01,3.257,
2009-02,3.017,
2009-03,2.873,
2009-04,3.041,
2009-05,2.712,
2009-06,2.696,
2009-07,2.687,
2009-08,2.483,
2009-09,2.488,
2009-10,2.715,
2009-11,2.440,
2009-12,2.647,
2010-01,2.686,
2010-02,2.727,
2010-03,2.924,
2010-04,2.943,
2010-05,3.139,
2010-06,3.401,
2010-07,3.253,
2010-08,3.224,
2010-09,3.030,
2010-10,2.915,
2010-11,3.062,
2010-12,3.189,
2011-01,2.875,
2011-02,2.887,
2011-03,2.851,
2011-04,2.916,
2011-05,3.074,
2011-06,2.962,
2011-07,2.957,
2011-08,2.974,
2011-09,3.291,
2011-10,3.251,
2011-11,3.273,
2011-12,3.504,
2012-01,3.314,
2012-02,3.388,
2012-03,3.508,
2012-04,3.423,
2012-05,3.662,
2012-06,3.458,
2012-07,3.663,
2012-08,3.872,
2012-09,3.701,
2012-10,3.769,
2012-11,3.876,
2012-12,3.920,
2013-01,3.811,
2013-02,3.765,
2013-03,3.622,
2013-04,3.560,
2013-05,3.703,
2013-06,3.455,
2013-07,3.489,
2013-08,3.332,
2013-09,3.285,
2013-10,3.236,
2013-11,3.154,
2013-12,3.161,
2014-01,4.070,
2014-02,4.068,
2014-03,3.037,
2014-04,3.076,
2014-05,3.145,
2014-06,3.297,
2014-07,3.285,
2014-08,3.315,
2014-09,3.170,
2014-10,3.267,
